Title,Authors,Abstract,PDF Link
Towards Large-scale 3D Representation Learning with Multi-dataset Point Prompt Training,,https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_Temporally_Consistent_Unbalanced_Optimal_Transport_for_Unsupervised_Action_Segmentation_CVPR_2024_paper.pdf
Learning Triangular Distribution in Visual World,"Hakyeong Kim, Andreas Meuleman, Hyeonjoong Jang, James Tompkin, Min H. Kim",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xu_Temporally_Consistent_Unbalanced_CVPR_2024_supplemental.pdf
State Space Models for Event Cameras,,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_Learning_Transferable_Negative_Prompts_for_Out-of-Distribution_Detection_CVPR_2024_paper.pdf
EmbodiedScan: A Holistic Multi-Modal 3D Perception Suite Towards Embodied AI,"Tao Hu, Qingsen Yan, Yuankai Qi, Yanning Zhang",https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Long-Tail_Class_Incremental_Learning_via_Independent_Sub-prototype_Construction_CVPR_2024_paper.pdf
SHINOBI: Shape and Illumination using Neural Object Decomposition via BRDF Optimization In-the-wild,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_Long-Tail_Class_Incremental_CVPR_2024_supplemental.pdf
ES3: Evolving Self-Supervised Learning of Robust Audio-Visual Speech Representations,"Chenhao Zheng, Jieyu Zhang, Aniruddha Kembhavi, Ranjay Krishna",https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_Learning_with_Unreliability_Fast_Few-shot_Voxel_Radiance_Fields_with_Relative_CVPR_2024_paper.pdf
TeTriRF: Temporal Tri-Plane Radiance Fields for Efficient Free-Viewpoint Video,,https://openaccess.thecvf.com/content/CVPR2024/papers/Jain_Towards_Understanding_and_Improving_Adversarial_Robustness_of_Vision_Transformers_CVPR_2024_paper.pdf
Motion2VecSets: 4D Latent Vector Set Diffusion for Non-rigid Shape Reconstruction and Tracking,"Xiao Wang, Shiao Wang, Chuanming Tang, Lin Zhu, Bo Jiang, Yonghong Tian, Jin Tang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Jain_Towards_Understanding_and_CVPR_2024_supplemental.pdf
DiaLoc: An Iterative Approach to Embodied Dialog Localization,,https://openaccess.thecvf.com/content/CVPR2024/papers/Millerdurai_EventEgo3D_3D_Human_Motion_Capture_from_Egocentric_Event_Streams_CVPR_2024_paper.pdf
Self-Training Large Language Models for Improved Visual Program Synthesis With Visual Reinforcement,"Yanwen Guo, Yuanqi Li, Dayong Ren, Xiaohong Zhang, Jiawei Li, Liang Pu, Changfeng Ma, Xiaoyu Zhan, Jie Guo, Mingqiang Wei, Yan Zhang, Piaopiao Yu, Shuangyu Yang, Donghao Ji, Huisheng Ye, Hao Sun, Yansong Liu, Yinuo Chen, Jiaqi Zhu, Hongyu Liu",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Millerdurai_EventEgo3D_3D_Human_CVPR_2024_supplemental.pdf
A2XP: Towards Private Domain Generalization,,https://openaccess.thecvf.com/content/CVPR2024/papers/Tian_Holistic_Features_are_almost_Sufficient_for_Text-to-Video_Retrieval_CVPR_2024_paper.pdf
Event-assisted Low-Light Video Object Segmentation,"Yuhan Zhu, Guozhen Zhang, Jing Tan, Gangshan Wu, Limin Wang",https://openaccess.thecvf.com/content/CVPR2024/papers/Paplham_A_Call_to_Reflect_on_Evaluation_Practices_for_Age_Estimation_CVPR_2024_paper.pdf
Active Domain Adaptation with False Negative Prediction for Object Detection,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhu_CosalPure_Learning_Concept_from_Group_Images_for_Robust_Co-Saliency_Detection_CVPR_2024_paper.pdf
MLIP: Enhancing Medical Visual Representation with Divergence Encoder and Knowledge-guided Contrastive Learning,"Youwei Liang, Junfeng He, Gang Li, Peizhao Li, Arseniy Klimovskiy, Nicholas Carolan, Jiao Sun, Jordi Pont-Tuset, Sarah Young, Feng Yang, Junjie Ke, Krishnamurthy Dj Dvijotham, Katherine M. Collins, Yiwen Luo, Yang Li, Kai J Kohlhoff, Deepak Ramachandran, Vidhya Navalpakkam",https://openaccess.thecvf.com/content/CVPR2024/papers/Guo_Uncertainty-aware_Action_Decoupling_Transformer_for_Action_Anticipation_CVPR_2024_paper.pdf
Generative 3D Part Assembly via Part-Whole-Hierarchy Message Passing,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Guo_Uncertainty-aware_Action_Decoupling_CVPR_2024_supplemental.pdf
VidToMe: Video Token Merging for Zero-Shot Video Editing,"Qian Wang, Weiqi Li, Chong Mou, Xinhua Cheng, Jian Zhang",https://openaccess.thecvf.com/content/CVPR2024/papers/Udupa_MRFP_Learning_Generalizable_Semantic_Segmentation_from_Sim-2-Real_with_Multi-Resolution_Feature_CVPR_2024_paper.pdf
FaceChain-SuDe: Building Derived Class to Inherit Category Attributes for One-shot Subject-Driven Generation,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Udupa_MRFP_Learning_Generalizable_CVPR_2024_supplemental.pdf
Benchmarking Segmentation Models with Mask-Preserved Attribute Editing,"Shuai Chen, Tommaso Cavallari, Victor Adrian Prisacariu, Eric Brachmann",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_S-DyRF_Reference-Based_Stylized_Radiance_Fields_for_Dynamic_Scenes_CVPR_2024_paper.pdf
Analyzing and Improving the Training Dynamics of Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_S-DyRF_Reference-Based_Stylized_CVPR_2024_supplemental.pdf
Hierarchical Correlation Clustering and Tree Preserving Embedding,"Delin Qu, Chi Yan, Dong Wang, Jie Yin, Qizhi Chen, Dan Xu, Yiting Zhang, Bin Zhao, Xuelong Li",https://openaccess.thecvf.com/content/CVPR2024/papers/Tu_MotionEditor_Editing_Video_Motion_via_Content-Aware_Diffusion_CVPR_2024_paper.pdf
StableVITON: Learning Semantic Correspondence with Latent Diffusion Model for Virtual Try-On,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tu_MotionEditor_Editing_Video_CVPR_2024_supplemental.pdf
Can Protective Perturbation Safeguard Personal Data from Being Exploited by Stable Diffusion?,"Jiahan Li, Jiuyang Dong, Shenjin Huang, Xi Li, Junjun Jiang, Xiaopeng Fan, Yongbing Zhang",https://openaccess.thecvf.com/content/CVPR2024/papers/Yoo_What_How_and_When_Should_Object_Detectors_Update_in_Continually_CVPR_2024_paper.pdf
Make-Your-Anchor: A Diffusion-based 2D Avatar Generation Framework,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yoo_What_How_and_CVPR_2024_supplemental.pdf
MultiPLY: A Multisensory Object-Centric Embodied Large Language Model in 3D World,"Yunxiao Shi, Manish Kumar Singh, Hong Cai, Fatih Porikli",https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_One-Prompt_to_Segment_All_Medical_Images_CVPR_2024_paper.pdf
Learning to Visually Localize Sound Sources from Mixtures without Prior Source Knowledge,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wu_One-Prompt_to_Segment_CVPR_2024_supplemental.pdf
Learning Dynamic Tetrahedra for High-Quality Talking Head Synthesis,"Sepehr Dehdashtian, Bashir Sadeghi, Vishnu Naresh Boddeti",https://openaccess.thecvf.com/content/CVPR2024/papers/Miao_Bayesian_Exploration_of_Pre-trained_Models_for_Low-shot_Image_Classification_CVPR_2024_paper.pdf
Collaborative Learning of Anomalies with Privacy (CLAP) for Unsupervised Video Anomaly Detection: A New Baseline,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Miao_Bayesian_Exploration_of_CVPR_2024_supplemental.pdf
Regressor-Segmenter Mutual Prompt Learning for Crowd Counting,"Yeonguk Yu, Sungho Shin, Seunghyeok Back, Mihwan Ko, Sangjun Noh, Kyoobin Lee",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_GROUNDHOG_Grounding_Large_Language_Models_to_Holistic_Segmentation_CVPR_2024_paper.pdf
Instantaneous Perception of Moving Objects in 3D,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_GROUNDHOG_Grounding_Large_CVPR_2024_supplemental.pdf
CORE-MPI: Consistency Object Removal with Embedding MultiPlane Image,"Yuqi Zhang, Guanying Chen, Jiaxing Chen, Shuguang Cui",https://openaccess.thecvf.com/content/CVPR2024/papers/Song_Doubly_Abductive_Counterfactual_Inference_for_Text-based_Image_Editing_CVPR_2024_paper.pdf
3D Geometry-Aware Deformable Gaussian Splatting for Dynamic View Synthesis,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Song_Doubly_Abductive_Counterfactual_CVPR_2024_supplemental.pdf
Person-in-WiFi 3D: End-to-End Multi-Person 3D Pose Estimation with Wi-Fi,"Mehmet Aygun, Oisin Mac Aodha",https://openaccess.thecvf.com/content/CVPR2024/papers/Edstedt_RoMa_Robust_Dense_Feature_Matching_CVPR_2024_paper.pdf
Backpropagation-free Network for 3D Test-time Adaptation,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Edstedt_RoMa_Robust_Dense_CVPR_2024_supplemental.pdf
Resource-Efficient Transformer Pruning for Finetuning of Large Models,"Mani Ramanagopal, Sriram Narayanan, Aswin C. Sankaranarayanan, Srinivasa G. Narasimhan",https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_Omni-SMoLA_Boosting_Generalist_Multimodal_Models_with_Soft_Mixture_of_Low-rank_CVPR_2024_paper.pdf
ParamISP: Learned Forward and Inverse ISPs using Camera Parameters,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wu_Omni-SMoLA_Boosting_Generalist_CVPR_2024_supplemental.pdf
Perturbing Attention Gives You More Bang for the Buck: Subtle Imaging Perturbations That Efficiently Fool Customized Diffusion Models,"Yunhao Du, Cheng Lei, Zhicheng Zhao, Fei Su",https://openaccess.thecvf.com/content/CVPR2024/papers/Seidenschwarz_SeMoLi_What_Moves_Together_Belongs_Together_CVPR_2024_paper.pdf
Fairy: Fast Parallelized Instruction-Guided Video-to-Video Synthesis,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Seidenschwarz_SeMoLi_What_Moves_CVPR_2024_supplemental.pdf
SmartEdit: Exploring Complex Instruction-based Image Editing with Multimodal Large Language Models,"Huayu Mai, Rui Sun, Tianzhu Zhang, Feng Wu",https://openaccess.thecvf.com/content/CVPR2024/papers/Geada_Insights_from_the_Use_of_Previously_Unseen_Neural_Architecture_Search_CVPR_2024_paper.pdf
SeNM-VAE: Semi-Supervised Noise Modeling with Hierarchical Variational Autoencoder,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Geada_Insights_from_the_CVPR_2024_supplemental.pdf
Multimodal Industrial Anomaly Detection by Crossmodal Feature Mapping,"Zhenzhong Kuang, Xiaochen Yang, Yingjie Shen, Chao Hu, Jun Yu",https://openaccess.thecvf.com/content/CVPR2024/papers/Dong_Adversarially_Robust_Few-shot_Learning_via_Parameter_Co-distillation_of_Similarity_and_CVPR_2024_paper.pdf
FFF: Fixing Flawed Foundations in Contrastive Pre-Training Results in Very Strong Vision-Language Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Dong_Adversarially_Robust_Few-shot_CVPR_2024_supplemental.pdf
Anchor-based Robust Finetuning of Vision-Language Models,"Songchun Zhang, Yibo Zhang, Quan Zheng, Rui Ma, Wei Hua, Hujun Bao, Weiwei Xu, Changqing Zou",https://openaccess.thecvf.com/content/CVPR2024/papers/Gu_Context-Guided_Spatio-Temporal_Video_Grounding_CVPR_2024_paper.pdf
Low-power Continuous Remote Behavioral Localization with Event Cameras,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Gu_Context-Guided_Spatio-Temporal_Video_CVPR_2024_supplemental.pdf
SportsHHI: A Dataset for Human-Human Interaction Detection in Sports Videos,"Fan Fei, Jiajun Tang, Ping Tan, Boxin Shi",https://openaccess.thecvf.com/content/CVPR2024/papers/Padmanabhan_Explaining_the_Implicit_Neural_Canvas_Connecting_Pixels_to_Neurons_by_CVPR_2024_paper.pdf
DiSR-NeRF: Diffusion-Guided View-Consistent Super-Resolution NeRF,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Padmanabhan_Explaining_the_Implicit_CVPR_2024_supplemental.pdf
Dispersed Structured Light for Hyperspectral 3D Imaging,"Siwei Zhang, Bharat Lal Bhatnagar, Yuanlu Xu, Alexander Winkler, Petr Kadlecek, Siyu Tang, Federica Bogo",https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_APISR_Anime_Production_Inspired_Real-World_Anime_Super-Resolution_CVPR_2024_paper.pdf
CrowdDiff: Multi-hypothesis Crowd Density Estimation using Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_APISR_Anime_Production_CVPR_2024_supplemental.pdf
It's All About Your Sketch: Democratising Sketch Control in Diffusion Models,"Minkuk Kim, Hyeon Bae Kim, Jinyoung Moon, Jinwoo Choi, Seong Tae Kim",https://openaccess.thecvf.com/content/CVPR2024/papers/Santo_MVCPS-NeuS_Multi-view_Constrained_Photometric_Stereo_for_Neural_Surface_Reconstruction_CVPR_2024_paper.pdf
GLID: Pre-training a Generalist Encoder-Decoder Vision Model,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Santo_MVCPS-NeuS_Multi-view_Constrained_CVPR_2024_supplemental.pdf
Diffusion-FOF: Single-View Clothed Human Reconstruction via Diffusion-Based Fourier Occupancy Field,"Yuanchen Wu, Xichen Ye, Kequan Yang, Jide Li, Xiaoqiang Li",https://openaccess.thecvf.com/content/CVPR2024/papers/Xue_ULIP-2_Towards_Scalable_Multimodal_Pre-training_for_3D_Understanding_CVPR_2024_paper.pdf
When StyleGAN Meets Stable Diffusion: a W+ Adapter for Personalized Image Generation,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xue_ULIP-2_Towards_Scalable_CVPR_2024_supplemental.pdf
ToNNO: Tomographic Reconstruction of a Neural Network's Output for Weakly Supervised Segmentation of 3D Medical Images,"Noo-ri Kim, Jin-Seop Lee, Jee-Hyong Lee",https://openaccess.thecvf.com/content/CVPR2024/papers/Dunkel_Normalizing_Flows_on_the_Product_Space_of_SO3_Manifolds_for_CVPR_2024_paper.pdf
Learning to Navigate Efficiently and Precisely in Real Environments,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Dunkel_Normalizing_Flows_on_CVPR_2024_supplemental.pdf
CAM Back Again: Large Kernel CNNs from a Weakly Supervised Object Localization Perspective,"Tao Hu, Fangzhou Hong, Ziwei Liu",https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_Adapting_to_Length_Shift_FlexiLength_Network_for_Trajectory_Prediction_CVPR_2024_paper.pdf
VkD: Improving Knowledge Distillation using Orthogonal Projections,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xu_Adapting_to_Length_CVPR_2024_supplemental.pdf
Putting the Object Back into Video Object Segmentation,"Yash Kant, Aliaksandr Siarohin, Ziyi Wu, Michael Vasilkovsky, Guocheng Qian, Jian Ren, Riza Alp Guler, Bernard Ghanem, Sergey Tulyakov, Igor Gilitschenski",https://openaccess.thecvf.com/content/CVPR2024/papers/Zeng_WorDepth_Variational_Language_Prior_for_Monocular_Depth_Estimation_CVPR_2024_paper.pdf
Concept Weaver: Enabling Multi-Concept Fusion in Text-to-Image Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zeng_WorDepth_Variational_Language_CVPR_2024_supplemental.pdf
PKU-DyMVHumans: A Multi-View Video Benchmark for High-Fidelity Dynamic Human Modeling,Jiangpeng He,https://openaccess.thecvf.com/content/CVPR2024/papers/Xie_WaveMo_Learning_Wavefront_Modulations_to_See_Through_Scattering_CVPR_2024_paper.pdf
Cross-Domain Few-Shot Segmentation via Iterative Support-Query Correspondence Mining,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xie_WaveMo_Learning_Wavefront_CVPR_2024_supplemental.pdf
CausalPC: Improving the Robustness of Point Cloud Classification by Causal Effect Identification,"Zhiwu Qing, Shiwei Zhang, Jiayu Wang, Xiang Wang, Yujie Wei, Yingya Zhang, Changxin Gao, Nong Sang",https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_ReGenNet_Towards_Human_Action-Reaction_Synthesis_CVPR_2024_paper.pdf
LASA: Instance Reconstruction from Real Scans using A Large-scale Aligned Shape Annotation Dataset,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xu_ReGenNet_Towards_Human_CVPR_2024_supplemental.pdf
LaRE^2: Latent Reconstruction Error Based Method for Diffusion-Generated Image Detection,"Zhengyao Lv, Yuxiang Wei, Wangmeng Zuo, Kwan-Yee K. Wong",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhou_A_Simple_Baseline_for_Efficient_Hand_Mesh_Reconstruction_CVPR_2024_paper.pdf
DiffSCI: Zero-Shot Snapshot Compressive Imaging via Iterative Spectral Diffusion Model,,https://openaccess.thecvf.com/content/CVPR2024/papers/Le_Integrating_Efficient_Optimal_Transport_and_Functional_Maps_For_Unsupervised_Shape_CVPR_2024_paper.pdf
DiffSHEG: A Diffusion-Based Approach for Real-Time Speech-driven Holistic 3D Expression and Gesture Generation,"Shiyan Chen, Jiyuan Zhang, Zhaofei Yu, Tiejun Huang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Le_Integrating_Efficient_Optimal_CVPR_2024_supplemental.pdf
MeLFusion: Synthesizing Music from Image and Language Cues using Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_PhotoMaker_Customizing_Realistic_Human_Photos_via_Stacked_ID_Embedding_CVPR_2024_paper.pdf
T4P: Test-Time Training of Trajectory Prediction via Masked Autoencoder and Actor-specific Token Memory,"Hidenobu Matsuki, Riku Murai, Paul H.J. Kelly, Andrew J. Davison",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_PhotoMaker_Customizing_Realistic_CVPR_2024_supplemental.pdf
Noisy-Correspondence Learning for Text-to-Image Person Re-identification,,https://openaccess.thecvf.com/content/CVPR2024/papers/Stathopoulos_Score-Guided_Diffusion_for_3D_Human_Recovery_CVPR_2024_paper.pdf
InstaGen: Enhancing Object Detection by Training on Synthetic Dataset,"Jae Hyeon Park, Gyoomin Lee, Seunggi Park, Sung In Cho",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Stathopoulos_Score-Guided_Diffusion_for_CVPR_2024_supplemental.pdf
PanoRecon: Real-Time Panoptic 3D Reconstruction from Monocular Video,,https://openaccess.thecvf.com/content/CVPR2024/papers/Gong_Check_Locate_Rectify_A_Training-Free_Layout_Calibration_System_for_Text-to-Image_CVPR_2024_paper.pdf
Animating General Image with Large Visual Motion Model,"Pinelopi Papalampidi, Skanda Koppula, Shreya Pathak, Justin Chiu, Joe Heyward, Viorica Patraucean, Jiajun Shen, Antoine Miech, Andrew Zisserman, Aida Nematzdeh",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Gong_Check_Locate_Rectify_CVPR_2024_supplemental.pdf
Visual Point Cloud Forecasting enables Scalable Autonomous Driving,,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_ODCR_Orthogonal_Decoupling_Contrastive_Regularization_for_Unpaired_Image_Dehazing_CVPR_2024_paper.pdf
Towards Transferable Targeted 3D Adversarial Attack in the Physical World,"Shihua Zhang, Zizhuo Li, Yuan Gao, Jiayi Ma",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_ODCR_Orthogonal_Decoupling_CVPR_2024_supplemental.pdf
SwitchLight: Co-design of Physics-driven Architecture and Pre-training Framework for Human Portrait Relighting,,https://openaccess.thecvf.com/content/CVPR2024/papers/Yu_Pose-Transformed_Equivariant_Network_for_3D_Point_Trajectory_Prediction_CVPR_2024_paper.pdf
DIRECT-3D: Learning Direct Text-to-3D Generation on Massive Noisy 3D Data,"Xiao Ma, Sumit Patidar, Iain Haughton, Stephen James",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yu_Pose-Transformed_Equivariant_Network_CVPR_2024_supplemental.pdf
Synthesize Step-by-Step: Tools Templates and LLMs as Data Generators for Reasoning-Based Chart VQA,,https://openaccess.thecvf.com/content/CVPR2024/papers/Ying_OmniSeg3D_Omniversal_3D_Segmentation_via_Hierarchical_Contrastive_Learning_CVPR_2024_paper.pdf
LayoutLLM: Layout Instruction Tuning with Large Language Models for Document Understanding,"Xin Gao, Tianheng Qiu, Xinyu Zhang, Hanlin Bai, Kang Liu, Xuan Huang, Hu Wei, Guoying Zhang, Huaping Liu",https://openaccess.thecvf.com/content/CVPR2024/papers/Rydell_Revisiting_Sampson_Approximations_for_Geometric_Estimation_Problems_CVPR_2024_paper.pdf
ProTeCt: Prompt Tuning for Taxonomic Open Set Classification,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Rydell_Revisiting_Sampson_Approximations_CVPR_2024_supplemental.pdf
Adapters Strike Back,"Hang Zhang, Anton Savov, Benjamin Dillenburger",https://openaccess.thecvf.com/content/CVPR2024/papers/Bai_Fixed_Point_Diffusion_Models_CVPR_2024_paper.pdf
Masked Autoencoders for Microscopy are Scalable Learners of Cellular Biology,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bai_Fixed_Point_Diffusion_CVPR_2024_supplemental.pdf
OHTA: One-shot Hand Avatar via Data-driven Implicit Priors,"Runhao Zeng, Xiaoyong Chen, Jiaming Liang, Huisi Wu, Guangzhong Cao, Yong Guo",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Simple_Semantic-Aided_Few-Shot_Learning_CVPR_2024_paper.pdf
Segment and Caption Anything,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_A_Unified_Framework_for_Microscopy_Defocus_Deblur_with_Multi-Pyramid_Transformer_CVPR_2024_paper.pdf
Human Motion Prediction Under Unexpected Perturbation,"Jie Yang, Bingliang Li, Ailing Zeng, Lei Zhang, Ruimao Zhang",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_A_Unified_Framework_CVPR_2024_supplemental.pdf
Text-to-3D Generation with Bidirectional Diffusion using both 2D and 3D priors,,https://openaccess.thecvf.com/content/CVPR2024/papers/Bar_Frozen_Feature_Augmentation_for_Few-Shot_Image_Classification_CVPR_2024_paper.pdf
CLIP-Driven Open-Vocabulary 3D Scene Graph Generation via Cross-Modality Contrastive Learning,"Peng Dai, Yang Zhang, Tao Liu, Zhen Fan, Tianyuan Du, Zhuo Su, Xiaozheng Zheng, Zeming Li",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bar_Frozen_Feature_Augmentation_CVPR_2024_supplemental.pdf
Adversarial Backdoor Attack by Naturalistic Data Poisoning on Trajectory Prediction in Autonomous Driving,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Residual_Learning_in_Diffusion_Models_CVPR_2024_paper.pdf
Make-It-Vivid: Dressing Your Animatable Biped Cartoon Characters from Text,"Zhuoling Li, Xiaogang Xu, SerNam Lim, Hengshuang Zhao",https://openaccess.thecvf.com/content/CVPR2024/papers/Yi_Leveraging_Cross-Modal_Neighbor_Representation_for_Improved_CLIP_Classification_CVPR_2024_paper.pdf
StraightPCF: Straight Point Cloud Filtering,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yi_Leveraging_Cross-Modal_Neighbor_CVPR_2024_supplemental.pdf
Mirasol3B: A Multimodal Autoregressive Model for Time-Aligned and Contextual Modalities,"Fangfu Liu, Diankun Wu, Yi Wei, Yongming Rao, Yueqi Duan",https://openaccess.thecvf.com/content/CVPR2024/papers/Yu_Beyond_Textual_Constraints_Learning_Novel_Diffusion_Conditions_with_Fewer_Examples_CVPR_2024_paper.pdf
Neural Sign Actors: A Diffusion Model for 3D Sign Language Production from Text,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yu_Beyond_Textual_Constraints_CVPR_2024_supplemental.pdf
On the Diversity and Realism of Distilled Dataset: An Efficient Dataset Distillation Paradigm,"Leslie Ching Ow Tiong, Dick Sigmund, Chen-Hui Chan, Andrew Beng Jin Teoh",https://openaccess.thecvf.com/content/CVPR2024/papers/Buettner_Incorporating_Geo-Diverse_Knowledge_into_Prompting_for_Increased_Geographical_Robustness_in_CVPR_2024_paper.pdf
Semantics-aware Motion Retargeting with Vision-Language Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Buettner_Incorporating_Geo-Diverse_Knowledge_CVPR_2024_supplemental.pdf
Semantically-Shifted Incremental Adapter-Tuning is A Continual ViTransformer,"Shixin Hong, Yu Liu, Zhi Li, Shaohui Li, You He",https://openaccess.thecvf.com/content/CVPR2024/papers/Yue_Revisiting_Adversarial_Training_Under_Long-Tailed_Distributions_CVPR_2024_paper.pdf
Low-Rank Approximation for Sparse Attention in Multi-Modal LLMs,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Yue_Revisiting_Adversarial_Training_CVPR_2024_supplemental.pdf
TASeg: Temporal Aggregation Network for LiDAR Semantic Segmentation,"Ragav Sachdeva, Andrew Zisserman",https://openaccess.thecvf.com/content/CVPR2024/papers/Choi_Exploiting_Style_Latent_Flows_for_Generalizing_Deepfake_Video_Detection_CVPR_2024_paper.pdf
Bootstrapping SparseFormers from Vision Foundation Models,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Choi_Exploiting_Style_Latent_CVPR_2024_supplemental.pdf
EventPS: Real-Time Photometric Stereo Using an Event Camera,"Heng Zhang, Qiuyu Zhao, Linyu Zheng, Hao Zeng, Zhiwei Ge, Tianhao Li, Sulong Xu",https://openaccess.thecvf.com/content/CVPR2024/papers/Dorkenwald_PIN_Positional_Insert_Unlocks_Object_Localisation_Abilities_in_VLMs_CVPR_2024_paper.pdf
Unsupervised Semantic Segmentation Through Depth-Guided Feature Correlation and Sampling,,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Dorkenwald_PIN_Positional_Insert_CVPR_2024_supplemental.pdf
On the Road to Portability: Compressing End-to-End Motion Planner for Autonomous Driving,"Enxin Song, Wenhao Chai, Guanhong Wang, Yucheng Zhang, Haoyang Zhou, Feiyang Wu, Haozhe Chi, Xun Guo, Tian Ye, Yanting Zhang, Yan Lu, Jenq-Neng Hwang, Gaoang Wang",https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_UniGarmentManip_A_Unified_Framework_for_Category-Level_Garment_Manipulation_via_Dense_CVPR_2024_paper.pdf
RAVE: Randomized Noise Shuffling for Fast and Consistent Video Editing with Diffusion Models,,https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_Multi-Attribute_Interactions_Matter_for_3D_Visual_Grounding_CVPR_2024_paper.pdf
PredToken: Predicting Unknown Tokens and Beyond with Coarse-to-Fine Iterative Decoding,"Mingqi Jiang, Saeed Khorram, Li Fuxin",https://openaccess.thecvf.com/content/CVPR2024/papers/Liu_Video-P2P_Video_Editing_with_Cross-attention_Control_CVPR_2024_paper.pdf
Video-Based Human Pose Regression via Decoupled Space-Time Aggregation,,https://openaccess.thecvf.com/content/CVPR2024/papers/Tang_Hunting_Attributes_Context_Prototype-Aware_Learning_for_Weakly_Supervised_Semantic_Segmentation_CVPR_2024_paper.pdf
L-MAGIC: Language Model Assisted Generation of Images with Coherence,"Jiangnan Tang, Jingya Wang, Kaiyang Ji, Lan Xu, Jingyi Yu, Ye Shi",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tang_Hunting_Attributes_Context_CVPR_2024_supplemental.pdf
3D Face Tracking from 2D Video through Iterative Dense UV to Image Flow,,https://openaccess.thecvf.com/content/CVPR2024/papers/Li_SCINeRF_Neural_Radiance_Fields_from_a_Snapshot_Compressive_Image_CVPR_2024_paper.pdf
Carve3D: Improving Multi-view Reconstruction Consistency for Diffusion Models with RL Finetuning,"Zhuoxuan Peng, S.-H. Gary Chan",https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_SCINeRF_Neural_Radiance_CVPR_2024_supplemental.pdf
